OrderDate,OrderQty,LineTotal,ProductID,Name,SalesOrderID
2014-02-03 00:00:00,1,29.990000,929,Price,65649
2014-05-29 00:00:00,1,24.490000,859,Price,74046
2014-04-18 00:00:00,1,7.950000,877,Price,70911
2014-05-28 00:00:00,1,4.990000,923,Price,73983
2013-10-04 00:00:00,1,21.980000,878,Price,57462
2013-12-24 00:00:00,1,7.950000,877,Price,62709
2014-03-11 00:00:00,1,539.990000,977,Price,68082
2013-07-28 00:00:00,1,539.990000,989,Price,53337
2014-02-03 00:00:00,1,2.290000,873,Price,65649
2014-05-29 00:00:00,1,54.990000,880,Price,74046
2014-04-18 00:00:00,1,3.990000,922,Price,70911
2014-05-28 00:00:00,1,3.990000,922,Price,73982
2013-10-04 00:00:00,1,8.990000,712,Price,57463
2013-12-24 00:00:00,1,21.490000,931,Price,62709
2014-03-06 00:00:00,1,53.990000,882,Price,67706
2013-07-28 00:00:00,1,9.990000,871,Price,53337
2014-02-03 00:00:00,1,34.990000,711,Price,65650
2014-05-29 00:00:00,1,4.990000,870,Price,74046
2014-04-18 00:00:00,1,53.990000,883,Price,70912
2014-05-28 00:00:00,1,34.990000,707,Price,73982
2013-10-04 00:00:00,1,34.990000,711,Price,57464
2013-12-24 00:00:00,1,24.990000,928,Price,62708
2014-03-06 00:00:00,1,8.990000,712,Price,67706
2013-07-28 00:00:00,1,4.990000,923,Price,53302
2014-02-03 00:00:00,1,9.990000,871,Price,65650
2014-05-29 00:00:00,1,9.990000,871,Price,74046
2014-04-18 00:00:00,1,2319.990000,780,Price,70912
2014-05-28 00:00:00,1,21.490000,931,Price,73981
2013-10-04 00:00:00,1,2.290000,873,Price,57457
2013-12-24 00:00:00,1,24.990000,928,Price,62696
2014-03-06 00:00:00,1,4.990000,921,Price,67707
2013-07-30 00:00:00,1,21.980000,878,Price,53426
2014-02-03 00:00:00,1,28.990000,934,Price,65646
2014-05-29 00:00:00,1,34.990000,711,Price,74047
2014-04-18 00:00:00,1,21.980000,878,Price,70912
2014-05-28 00:00:00,1,2.290000,873,Price,73981
2013-10-04 00:00:00,1,3.990000,922,Price,57457
2013-12-23 00:00:00,1,8.990000,712,Price,62680
2014-03-06 00:00:00,1,24.990000,928,Price,67707
2013-07-30 00:00:00,1,24.990000,932,Price,53427
2014-02-07 00:00:00,1,2.290000,873,Price,65925
2014-05-29 00:00:00,1,9.990000,871,Price,74047
2014-04-18 00:00:00,1,8.990000,712,Price,70912
2014-05-28 00:00:00,1,4.990000,923,Price,73980
2013-10-04 00:00:00,1,3.990000,922,Price,57456
2013-12-24 00:00:00,1,34.990000,711,Price,62695
2014-03-06 00:00:00,1,63.500000,864,Price,67707
2013-06-08 00:00:00,1,2384.070000,957,Price,51331
2014-02-04 00:00:00,1,4.990000,870,Price,65694
2014-05-29 00:00:00,1,4.990000,921,Price,74045
2014-04-18 00:00:00,1,34.990000,708,Price,70913
2014-05-28 00:00:00,1,28.990000,934,Price,73980
2013-10-04 00:00:00,1,34.990000,708,Price,57456
2013-12-23 00:00:00,1,8.990000,872,Price,62694
2014-03-06 00:00:00,1,24.990000,928,Price,67708
2013-06-08 00:00:00,1,3.990000,922,Price,51333
2014-02-04 00:00:00,1,4.990000,870,Price,65695
2014-05-29 00:00:00,1,4.990000,923,Price,74058
2014-04-18 00:00:00,1,769.490000,983,Price,70913
2014-05-28 00:00:00,1,2.290000,873,Price,73980
2013-10-04 00:00:00,1,4.990000,870,Price,57448
2013-12-23 00:00:00,1,8.990000,872,Price,62685
2014-03-06 00:00:00,1,24.490000,859,Price,67708
2013-06-08 00:00:00,1,24.990000,932,Price,51333
2014-02-04 00:00:00,1,28.990000,934,Price,65742
2014-05-28 00:00:00,1,24.990000,932,Price,74018
2014-04-18 00:00:00,1,49.990000,715,Price,70913
2014-05-28 00:00:00,1,34.990000,711,Price,73979
2013-10-04 00:00:00,1,4.990000,921,Price,57449
2013-12-23 00:00:00,1,24.490000,860,Price,62685
2014-03-11 00:00:00,1,34.990000,707,Price,68082
2013-06-08 00:00:00,1,1120.490000,799,Price,51333
2014-02-04 00:00:00,1,4.990000,923,Price,65742
2014-05-28 00:00:00,1,49.990000,716,Price,74016
2014-04-18 00:00:00,1,24.490000,860,Price,70913
2014-05-28 00:00:00,1,3.990000,922,Price,73979
2013-10-04 00:00:00,1,120.000000,876,Price,57449
2013-12-23 00:00:00,1,4.990000,870,Price,62685
2014-03-11 00:00:00,1,21.490000,931,Price,68083
2013-06-08 00:00:00,1,21.490000,931,Price,51335
2014-02-04 00:00:00,1,2384.070000,954,Price,65742
2014-05-28 00:00:00,1,21.980000,878,Price,73994
2014-04-18 00:00:00,1,21.980000,878,Price,70913
2014-05-28 00:00:00,1,34.990000,707,Price,73978
2013-10-04 00:00:00,1,4.990000,921,Price,57450
2013-12-23 00:00:00,1,539.990000,997,Price,62684
2014-03-06 00:00:00,1,2294.990000,784,Price,67703
2013-06-08 00:00:00,1,539.990000,997,Price,51335
2014-02-04 00:00:00,1,34.990000,708,Price,65742
2014-05-28 00:00:00,1,2319.990000,780,Price,73994
2014-04-18 00:00:00,1,63.500000,865,Price,70914
2014-05-28 00:00:00,1,24.990000,932,Price,73978
2013-10-04 00:00:00,1,34.990000,708,Price,57450
2013-12-23 00:00:00,1,21.490000,931,Price,62684
2014-03-06 00:00:00,1,63.500000,866,Price,67703
2013-06-08 00:00:00,1,8.990000,712,Price,51331
2014-02-04 00:00:00,1,8.990000,712,Price,65742
2014-05-28 00:00:00,1,9.990000,871,Price,73994
2014-04-18 00:00:00,1,4.990000,870,Price,70909
2014-05-28 00:00:00,1,3.990000,922,Price,73978
2013-10-04 00:00:00,1,8.990000,875,Price,57447
2013-12-23 00:00:00,1,2.290000,873,Price,62684
2014-03-06 00:00:00,1,8.990000,874,Price,67699
2013-06-09 00:00:00,1,3.990000,922,Price,51336
2014-02-04 00:00:00,1,54.990000,880,Price,65742
2014-05-28 00:00:00,1,4.990000,870,Price,73994
2014-04-18 00:00:00,1,9.990000,871,Price,70909
2014-05-28 00:00:00,1,21.980000,878,Price,73977
2013-10-04 00:00:00,1,4.990000,921,Price,57451
2013-12-23 00:00:00,1,539.990000,977,Price,62685
2014-03-06 00:00:00,1,69.990000,869,Price,67700
2013-06-09 00:00:00,1,32.600000,933,Price,51336
2014-02-05 00:00:00,1,769.490000,983,Price,65746
2014-05-28 00:00:00,1,769.490000,980,Price,73995
2014-04-18 00:00:00,1,8.990000,712,Price,70908
2014-05-28 00:00:00,1,7.950000,877,Price,73963
2013-10-04 00:00:00,1,34.990000,708,Price,57451
2013-12-23 00:00:00,1,7.950000,877,Price,62684
2014-03-11 00:00:00,1,159.000000,879,Price,68083
2013-06-09 00:00:00,1,4.990000,870,Price,51339
2014-02-05 00:00:00,1,69.990000,868,Price,65746
2014-05-28 00:00:00,1,69.990000,869,Price,73995
2014-04-18 00:00:00,1,9.990000,871,Price,70908
2014-05-28 00:00:00,1,2.290000,873,Price,73962
2013-10-04 00:00:00,1,29.990000,929,Price,57454
2013-12-23 00:00:00,1,4.990000,923,Price,62682
2014-03-06 00:00:00,1,8.990000,874,Price,67700
2013-06-09 00:00:00,1,63.500000,865,Price,51339
2014-02-05 00:00:00,1,24.490000,859,Price,65746
2014-05-28 00:00:00,1,8.990000,712,Price,73995
2014-04-18 00:00:00,1,21.980000,878,Price,70900
2014-05-28 00:00:00,1,28.990000,934,Price,73962
2013-10-04 00:00:00,1,8.990000,875,Price,57454
2013-12-23 00:00:00,1,28.990000,934,Price,62682
2014-03-06 00:00:00,1,2.290000,873,Price,67709
2013-06-09 00:00:00,1,9.990000,871,Price,51339
2014-02-05 00:00:00,1,34.990000,707,Price,65747
2014-05-28 00:00:00,1,2.290000,873,Price,73993
2014-04-18 00:00:00,1,4.990000,870,Price,70901
2014-05-28 00:00:00,1,4.990000,923,Price,73962
2013-10-04 00:00:00,1,3.990000,922,Price,57455
2013-12-23 00:00:00,1,34.990000,707,Price,62682
2014-03-06 00:00:00,1,8.990000,872,Price,67701
2013-06-09 00:00:00,1,2294.990000,782,Price,51339
2014-02-05 00:00:00,1,49.990000,714,Price,65747
2014-05-28 00:00:00,1,2319.990000,779,Price,73996
2014-04-18 00:00:00,1,34.990000,711,Price,70901
2014-05-28 00:00:00,1,3.990000,922,Price,73950
2013-10-04 00:00:00,1,34.990000,708,Price,57455
2013-12-23 00:00:00,1,24.490000,859,Price,62682
2014-03-06 00:00:00,1,2294.990000,783,Price,67702
2013-06-09 00:00:00,1,769.490000,982,Price,51340
2014-02-05 00:00:00,1,2319.990000,779,Price,65747
2014-05-28 00:00:00,1,54.990000,880,Price,73996
2014-04-18 00:00:00,1,21.490000,931,Price,70902
2014-05-28 00:00:00,1,24.490000,858,Price,73950
2013-10-04 00:00:00,1,63.500000,866,Price,57451
2013-12-23 00:00:00,1,49.990000,715,Price,62682
2014-03-06 00:00:00,1,9.990000,871,Price,67702
2013-06-09 00:00:00,1,2443.350000,794,Price,51336
2014-02-05 00:00:00,1,2294.990000,784,Price,65748
2014-05-28 00:00:00,1,7.950000,877,Price,73996
2014-04-18 00:00:00,1,28.990000,934,Price,70903
2014-05-28 00:00:00,1,2.290000,873,Price,73948
2013-10-05 00:00:00,1,2.290000,873,Price,57496
2013-12-23 00:00:00,1,2384.070000,968,Price,62681
2014-03-06 00:00:00,1,34.990000,708,Price,67702
2013-06-08 00:00:00,1,53.990000,883,Price,51329
2014-02-05 00:00:00,1,9.990000,871,Price,65748
2014-05-28 00:00:00,1,21.980000,878,Price,73997
2014-04-18 00:00:00,1,4.990000,923,Price,70903
2014-05-28 00:00:00,1,4.990000,921,Price,73948
2013-10-05 00:00:00,1,29.990000,929,Price,57496
2013-12-23 00:00:00,1,2384.070000,956,Price,62682
2014-03-06 00:00:00,1,21.980000,878,Price,67703
2013-06-08 00:00:00,1,4.990000,870,Price,51329
2014-02-05 00:00:00,1,4.990000,870,Price,65748
2014-05-28 00:00:00,1,35.000000,930,Price,73997
2014-04-18 00:00:00,1,2.290000,873,Price,70903
2014-05-28 00:00:00,1,54.990000,880,Price,73947
2013-10-05 00:00:00,1,9.990000,871,Price,57497
2013-12-23 00:00:00,1,34.990000,708,Price,62686
2014-03-06 00:00:00,1,4.990000,870,Price,67701
2013-06-08 00:00:00,1,8.990000,872,Price,51329
2014-02-04 00:00:00,1,1120.490000,797,Price,65741
2014-05-28 00:00:00,1,24.490000,859,Price,73997
2014-04-18 00:00:00,1,2.290000,873,Price,70904
2014-05-28 00:00:00,1,21.980000,878,Price,73947
2013-10-05 00:00:00,1,21.490000,931,Price,57531
2013-12-23 00:00:00,1,3.990000,922,Price,62686
2014-03-06 00:00:00,1,69.990000,868,Price,67699
2013-06-07 00:00:00,1,8.990000,872,Price,51319
2014-02-05 00:00:00,1,34.990000,708,Price,65748
2014-05-28 00:00:00,1,34.990000,708,Price,73997
2014-04-18 00:00:00,1,2294.990000,782,Price,70914
2014-05-28 00:00:00,1,34.990000,708,Price,73946
2013-10-05 00:00:00,1,34.990000,711,Price,57532
2013-12-23 00:00:00,1,1120.490000,801,Price,62686
2014-03-11 00:00:00,1,8.990000,872,Price,68081
2013-06-07 00:00:00,1,4.990000,870,Price,51319
2014-02-04 00:00:00,1,34.990000,708,Price,65741
2014-05-28 00:00:00,1,2319.990000,781,Price,73997
2014-04-18 00:00:00,1,4.990000,923,Price,70904
2014-05-28 00:00:00,1,29.990000,929,Price,73946
2013-10-05 00:00:00,1,49.990000,716,Price,57532
2013-12-23 00:00:00,1,539.990000,977,Price,62694
2014-03-06 00:00:00,1,3.990000,922,Price,67710
2013-06-08 00:00:00,1,8.990000,872,Price,51321
2014-02-04 00:00:00,1,3.990000,922,Price,65740
2014-05-28 00:00:00,1,21.980000,878,Price,73996
2014-04-18 00:00:00,1,4.990000,923,Price,70905
2014-05-28 00:00:00,1,4.990000,921,Price,73946
2013-10-05 00:00:00,1,2384.070000,955,Price,57532
2013-12-23 00:00:00,1,4.990000,870,Price,62694
2014-03-06 00:00:00,1,4.990000,870,Price,67714
2013-06-08 00:00:00,1,2443.350000,794,Price,51321
2014-02-04 00:00:00,1,34.990000,708,Price,65736
2014-05-28 00:00:00,1,2319.990000,779,Price,73998
2014-04-18 00:00:00,1,2.290000,873,Price,70905
2014-05-28 00:00:00,1,24.990000,932,Price,73945
2013-10-06 00:00:00,1,34.990000,708,Price,57535
2013-12-23 00:00:00,1,2384.070000,968,Price,62693
2014-03-06 00:00:00,1,9.990000,871,Price,67714
2013-06-08 00:00:00,1,7.950000,877,Price,51322
2014-02-04 00:00:00,1,2384.070000,956,Price,65736
2014-05-28 00:00:00,1,35.000000,930,Price,73993
2014-04-18 00:00:00,1,21.980000,878,Price,70906
2014-05-28 00:00:00,1,3.990000,922,Price,73945
2013-10-06 00:00:00,1,2319.990000,779,Price,57535
2013-12-23 00:00:00,1,34.990000,707,Price,62693
2014-03-06 00:00:00,1,34.990000,708,Price,67714
2013-06-08 00:00:00,1,2443.350000,793,Price,51322
2014-02-04 00:00:00,1,24.490000,859,Price,65737
2014-05-28 00:00:00,1,4.990000,921,Price,73993
2014-04-18 00:00:00,1,35.000000,930,Price,70906
2014-05-28 00:00:00,1,2.290000,873,Price,73945
2013-10-06 00:00:00,1,9.990000,871,Price,57535
2013-12-23 00:00:00,1,8.990000,875,Price,62693
2014-03-06 00:00:00,1,53.990000,882,Price,67715
2013-06-08 00:00:00,1,2319.990000,779,Price,51325
2014-02-04 00:00:00,1,539.990000,977,Price,65737
2014-05-28 00:00:00,1,4.990000,870,Price,73987
2014-04-18 00:00:00,1,34.990000,711,Price,70906
2014-05-28 00:00:00,1,3.990000,922,Price,73944
2013-10-06 00:00:00,1,4.990000,870,Price,57535
2013-12-23 00:00:00,1,69.990000,868,Price,62692
2014-03-06 00:00:00,1,4.990000,870,Price,67715
2013-06-08 00:00:00,1,4.990000,921,Price,51325
2014-02-04 00:00:00,1,49.990000,715,Price,65738
2014-05-28 00:00:00,1,34.990000,711,Price,73987
2014-04-18 00:00:00,1,2.290000,873,Price,70907
2014-05-28 00:00:00,1,24.990000,932,Price,73944
2013-10-06 00:00:00,1,24.990000,928,Price,57536
2013-12-23 00:00:00,1,769.490000,983,Price,62692
2014-03-06 00:00:00,1,9.990000,871,Price,67715
2013-06-08 00:00:00,1,35.000000,930,Price,51325
2014-02-04 00:00:00,1,539.990000,999,Price,65738
2014-05-28 00:00:00,1,9.990000,871,Price,73987
2014-04-18 00:00:00,1,35.000000,930,Price,70907
2014-05-28 00:00:00,1,2.290000,873,Price,73943
2013-10-06 00:00:00,1,2.290000,873,Price,57536
2013-12-23 00:00:00,1,24.490000,860,Price,62692
2014-03-06 00:00:00,1,9.990000,871,Price,67716
2013-06-08 00:00:00,1,34.990000,708,Price,51325
2014-02-04 00:00:00,1,8.990000,872,Price,65738
2014-05-28 00:00:00,1,35.000000,930,Price,73989
2014-04-18 00:00:00,1,34.990000,707,Price,70908
2014-05-28 00:00:00,1,24.990000,932,Price,73943
2013-10-06 00:00:00,1,7.950000,877,Price,57536
2013-12-23 00:00:00,1,53.990000,882,Price,62692
2014-03-06 00:00:00,1,4.990000,870,Price,67716
2013-06-08 00:00:00,1,539.990000,997,Price,51327
2014-02-04 00:00:00,1,4.990000,870,Price,65738
2014-05-28 00:00:00,1,2.290000,873,Price,73989
2014-04-18 00:00:00,1,28.990000,934,Price,70904
2014-05-28 00:00:00,1,4.990000,921,Price,73942
2013-10-05 00:00:00,1,539.990000,999,Price,57531
2013-12-23 00:00:00,1,539.990000,997,Price,62690
2014-03-06 00:00:00,1,24.490000,858,Price,67716
2013-06-08 00:00:00,1,4.990000,870,Price,51327
2014-02-04 00:00:00,1,54.990000,880,Price,65738
2014-05-28 00:00:00,1,2319.990000,779,Price,73989
2014-04-18 00:00:00,1,21.980000,878,Price,70914
2014-05-28 00:00:00,1,24.990000,928,Price,73942
2013-10-05 00:00:00,1,8.990000,872,Price,57530
2013-12-23 00:00:00,1,21.490000,931,Price,62690
2014-03-06 00:00:00,1,4.990000,870,Price,67713
2013-06-08 00:00:00,1,63.500000,865,Price,51327
2014-02-04 00:00:00,1,3.990000,922,Price,65739
2014-05-28 00:00:00,1,4.990000,921,Price,73989
2014-04-18 00:00:00,1,9.990000,871,Price,70915
2014-05-28 00:00:00,1,34.990000,707,Price,73942
2013-10-05 00:00:00,1,539.990000,999,Price,57530
2013-12-23 00:00:00,1,34.990000,707,Price,62689
2014-03-06 00:00:00,1,34.990000,707,Price,67713
2013-06-08 00:00:00,1,8.990000,872,Price,51327
2014-02-04 00:00:00,1,1700.990000,973,Price,65739
2014-05-28 00:00:00,1,2319.990000,779,Price,73993
2014-04-18 00:00:00,1,2319.990000,780,Price,70915
2014-05-28 00:00:00,1,34.990000,711,Price,73950
2013-10-05 00:00:00,1,539.990000,997,Price,57528
2013-12-23 00:00:00,1,539.990000,997,Price,62689
2014-03-06 00:00:00,1,9.990000,871,Price,67713
2013-06-08 00:00:00,1,742.350000,964,Price,51329
2014-02-04 00:00:00,1,7.950000,877,Price,65739
2014-05-28 00:00:00,1,24.490000,858,Price,73990
2014-04-18 00:00:00,1,49.990000,716,Price,70927
2014-05-27 00:00:00,1,21.490000,931,Price,73901
2013-10-05 00:00:00,1,24.490000,858,Price,57525
2013-12-23 00:00:00,1,8.990000,712,Price,62689
2014-03-06 00:00:00,1,34.990000,708,Price,67712
2013-06-09 00:00:00,1,49.990000,715,Price,51340
2014-02-04 00:00:00,1,24.990000,932,Price,65739
2014-05-28 00:00:00,1,34.990000,708,Price,73990
2014-04-18 00:00:00,1,8.990000,874,Price,70927
2014-05-28 00:00:00,1,54.990000,880,Price,73951
2013-10-05 00:00:00,1,1214.850000,971,Price,57525
2013-12-23 00:00:00,1,24.990000,932,Price,62686
2014-03-06 00:00:00,1,2.290000,873,Price,67710
2013-06-07 00:00:00,1,539.990000,999,Price,51319
2014-02-04 00:00:00,1,24.990000,932,Price,65740
2014-05-28 00:00:00,1,2319.990000,780,Price,73990
2014-04-18 00:00:00,1,2.290000,873,Price,70930
2014-05-28 00:00:00,1,2443.350000,794,Price,73953
2013-10-05 00:00:00,1,34.990000,711,Price,57525
2013-12-24 00:00:00,1,24.490000,859,Price,62695
2014-03-06 00:00:00,1,32.600000,933,Price,67710
2013-06-09 00:00:00,1,3.990000,922,Price,51341
2014-02-04 00:00:00,1,1700.990000,973,Price,65740
2014-05-28 00:00:00,1,35.000000,930,Price,73990
2014-04-18 00:00:00,1,1700.990000,976,Price,70930
2014-05-28 00:00:00,1,24.990000,932,Price,73961
2013-10-05 00:00:00,1,28.990000,934,Price,57526
2013-12-24 00:00:00,1,4.990000,870,Price,62717
2014-03-06 00:00:00,1,9.990000,871,Price,67711
2013-06-09 00:00:00,1,32.600000,933,Price,51341
2014-02-04 00:00:00,1,8.990000,712,Price,65741
2014-05-28 00:00:00,1,2.290000,873,Price,73991
2014-04-18 00:00:00,1,24.990000,932,Price,70930
2014-05-28 00:00:00,1,3.990000,922,Price,73961
2013-10-05 00:00:00,1,2384.070000,967,Price,57526
2013-12-23 00:00:00,1,21.980000,878,Price,62653
2014-03-06 00:00:00,1,21.980000,878,Price,67711
2013-06-09 00:00:00,1,34.990000,711,Price,51347
2014-02-05 00:00:00,1,3.990000,922,Price,65749
2014-05-28 00:00:00,1,2319.990000,779,Price,73991
2014-04-18 00:00:00,1,3.990000,922,Price,70930
2014-05-28 00:00:00,1,49.990000,716,Price,73961
2013-10-06 00:00:00,1,24.990000,932,Price,57537
2013-12-23 00:00:00,1,34.990000,711,Price,62652
2014-03-06 00:00:00,1,24.990000,928,Price,67709
2013-06-09 00:00:00,1,3.990000,922,Price,51349
2014-02-05 00:00:00,1,24.990000,932,Price,65749
2014-05-28 00:00:00,1,2294.990000,784,Price,73992
2014-04-18 00:00:00,1,1700.990000,973,Price,70931
2014-05-28 00:00:00,1,4.990000,870,Price,73960
2013-10-05 00:00:00,1,4.990000,923,Price,57526
2013-12-22 00:00:00,1,2.290000,873,Price,62608
2014-03-06 00:00:00,1,4.990000,870,Price,67711
2013-06-09 00:00:00,1,2.290000,873,Price,51349
2014-02-05 00:00:00,1,34.990000,708,Price,65749
2014-05-28 00:00:00,1,2.290000,873,Price,73992
2014-04-18 00:00:00,1,34.990000,707,Price,70931
2014-05-28 00:00:00,1,4.990000,923,Price,73960
2013-10-05 00:00:00,1,8.990000,872,Price,57527
2013-12-22 00:00:00,1,2.290000,873,Price,62606
2014-03-06 00:00:00,1,29.990000,929,Price,67711
2013-06-09 00:00:00,1,1120.490000,798,Price,51349
2014-02-05 00:00:00,1,4.990000,870,Price,65762
2014-05-28 00:00:00,1,4.990000,921,Price,73990
2014-04-18 00:00:00,1,1700.990000,976,Price,70927
2014-05-28 00:00:00,1,8.990000,872,Price,73960
2013-10-05 00:00:00,1,4.990000,870,Price,57527
2013-12-22 00:00:00,1,4.990000,921,Price,62606
2014-03-06 00:00:00,1,3.990000,922,Price,67712
2013-06-09 00:00:00,1,24.990000,932,Price,51349
2014-02-05 00:00:00,1,4.990000,870,Price,65763
2014-05-28 00:00:00,1,1700.990000,973,Price,74018
2014-04-18 00:00:00,1,24.490000,859,Price,70931
2014-05-28 00:00:00,1,8.990000,875,Price,73960
2013-10-05 00:00:00,1,2384.070000,967,Price,57527
2013-12-22 00:00:00,1,29.990000,929,Price,62606
2014-03-06 00:00:00,1,32.600000,933,Price,67712
2013-06-09 00:00:00,1,21.980000,878,Price,51352
2014-02-05 00:00:00,1,54.990000,880,Price,65763
2014-05-28 00:00:00,1,35.000000,930,Price,73998
2014-04-18 00:00:00,1,24.990000,932,Price,70933
2014-05-28 00:00:00,1,49.990000,713,Price,73959
2013-10-05 00:00:00,1,2.290000,873,Price,57528
2013-12-22 00:00:00,1,34.990000,711,Price,62605
2014-03-06 00:00:00,1,49.990000,714,Price,67712
2013-06-09 00:00:00,1,2294.990000,783,Price,51347
2014-02-05 00:00:00,1,9.990000,871,Price,65763
2014-05-28 00:00:00,1,4.990000,921,Price,73998
2014-04-18 00:00:00,1,3.990000,922,Price,70933
2014-05-28 00:00:00,1,564.990000,984,Price,73958
2013-10-05 00:00:00,1,21.490000,931,Price,57528
2013-12-22 00:00:00,1,4.990000,870,Price,62605
2014-03-06 00:00:00,1,4.990000,921,Price,67711
2013-06-09 00:00:00,1,8.990000,874,Price,51352
2014-02-05 00:00:00,1,49.990000,714,Price,65763
2014-05-28 00:00:00,1,539.990000,998,Price,74009
2014-04-18 00:00:00,1,8.990000,872,Price,70934
2014-05-28 00:00:00,1,9.990000,871,Price,73958
2013-10-05 00:00:00,1,2.290000,873,Price,57526
2013-12-22 00:00:00,1,4.990000,923,Price,62608
2014-03-06 00:00:00,1,4.990000,870,Price,67717
2013-06-09 00:00:00,1,34.990000,711,Price,51352
2014-02-05 00:00:00,1,49.990000,714,Price,65764
2014-05-28 00:00:00,1,8.990000,872,Price,74009
2014-04-18 00:00:00,1,1120.490000,800,Price,70934
2014-05-28 00:00:00,1,21.980000,878,Price,73958
2013-10-05 00:00:00,1,4.990000,870,Price,57523
2013-12-22 00:00:00,1,49.990000,715,Price,62605
2014-03-06 00:00:00,1,63.500000,865,Price,67698
2013-06-09 00:00:00,1,8.990000,712,Price,51353
2014-02-05 00:00:00,1,4.990000,870,Price,65764
2014-05-28 00:00:00,1,1120.490000,797,Price,74011
2014-04-18 00:00:00,1,4.990000,870,Price,70934
2014-05-28 00:00:00,1,34.990000,707,Price,73957
2013-10-06 00:00:00,1,3.990000,922,Price,57537
2013-12-22 00:00:00,1,21.980000,878,Price,62604
2014-03-06 00:00:00,1,3.990000,922,Price,67698
2013-06-09 00:00:00,1,4.990000,923,Price,51353
2014-02-05 00:00:00,1,4.990000,921,Price,65765
2014-05-28 00:00:00,1,24.990000,932,Price,74011
2014-04-18 00:00:00,1,24.490000,859,Price,70934
2014-05-28 00:00:00,1,49.990000,715,Price,73957
2013-10-06 00:00:00,1,24.490000,859,Price,57537
2013-12-22 00:00:00,1,2.290000,873,Price,62603
2014-03-05 00:00:00,1,8.990000,872,Price,67689
2013-06-09 00:00:00,1,1214.850000,972,Price,51353
2014-02-05 00:00:00,1,34.990000,708,Price,65765
2014-05-28 00:00:00,1,24.490000,858,Price,74012
2014-04-18 00:00:00,1,53.990000,884,Price,70934
2014-05-28 00:00:00,1,539.990000,992,Price,73957
2013-10-06 00:00:00,1,4.990000,923,Price,57547
2013-12-22 00:00:00,1,4.990000,921,Price,62603
2014-03-12 00:00:00,1,35.000000,930,Price,68093
2013-06-09 00:00:00,1,28.990000,934,Price,51353
2014-02-05 00:00:00,1,34.990000,711,Price,65766
2014-05-28 00:00:00,1,34.990000,707,Price,74012
2014-04-18 00:00:00,1,539.990000,999,Price,70935
2014-05-28 00:00:00,1,4.990000,870,Price,73957
2013-10-06 00:00:00,1,34.990000,711,Price,57548
2013-12-22 00:00:00,1,34.990000,707,Price,62602
2014-03-12 00:00:00,1,4.990000,921,Price,68093
2013-06-09 00:00:00,1,21.490000,931,Price,51355
2014-02-05 00:00:00,1,4.990000,921,Price,65766
2014-05-28 00:00:00,1,1120.490000,799,Price,74012
2014-04-18 00:00:00,1,1120.490000,797,Price,70933
2014-05-28 00:00:00,1,9.990000,871,Price,73957
2013-10-06 00:00:00,1,21.490000,931,Price,57548
2013-12-22 00:00:00,1,4.990000,921,Price,62602
2014-03-12 00:00:00,1,24.990000,928,Price,68092
2013-06-09 00:00:00,1,2294.990000,784,Price,51352
2014-02-05 00:00:00,1,2.290000,873,Price,65768
2014-05-28 00:00:00,1,4.990000,870,Price,74009
2014-04-18 00:00:00,1,4.990000,870,Price,70899
2014-05-28 00:00:00,1,8.990000,872,Price,73954
2013-10-06 00:00:00,1,2.290000,873,Price,57549
2013-12-22 00:00:00,1,4.990000,921,Price,62601
2014-03-12 00:00:00,1,4.990000,921,Price,68092
2013-06-09 00:00:00,1,21.980000,878,Price,51347
2014-02-05 00:00:00,1,3.990000,922,Price,65768
2014-05-28 00:00:00,1,1120.490000,801,Price,74013
2014-04-18 00:00:00,1,8.990000,872,Price,70926
2014-05-28 00:00:00,1,8.990000,712,Price,73953
2013-10-06 00:00:00,1,4.990000,921,Price,57549
2013-12-22 00:00:00,1,8.990000,712,Price,62605
2014-03-12 00:00:00,1,49.990000,716,Price,68090
2013-06-09 00:00:00,1,2294.990000,784,Price,51346
2014-02-05 00:00:00,1,4.990000,870,Price,65769
2014-05-28 00:00:00,1,4.990000,870,Price,74013
2014-04-18 00:00:00,1,53.990000,884,Price,70926
2014-05-28 00:00:00,1,34.990000,707,Price,73953
2013-10-06 00:00:00,1,24.990000,928,Price,57549
2013-12-22 00:00:00,1,9.990000,871,Price,62609
2014-03-05 00:00:00,1,24.490000,859,Price,67689
2013-06-09 00:00:00,1,34.990000,708,Price,51346
2014-02-05 00:00:00,1,28.990000,934,Price,65770
2014-05-28 00:00:00,1,34.990000,708,Price,74013
2014-04-18 00:00:00,1,34.990000,707,Price,70915
2014-05-28 00:00:00,1,7.950000,877,Price,73951
2013-10-06 00:00:00,1,32.600000,933,Price,57550
2013-12-22 00:00:00,1,8.990000,712,Price,62609
2014-03-12 00:00:00,1,69.990000,869,Price,68089
2013-06-09 00:00:00,1,2.290000,873,Price,51341
2014-02-05 00:00:00,1,9.990000,871,Price,65762
2014-05-28 00:00:00,1,24.490000,858,Price,74013
2014-04-18 00:00:00,1,4.990000,870,Price,70915
2014-05-27 00:00:00,1,34.990000,711,Price,73901
2013-10-06 00:00:00,1,3.990000,922,Price,57550
2013-12-22 00:00:00,1,4.990000,870,Price,62609
2014-03-12 00:00:00,1,8.990000,712,Price,68089
2013-06-09 00:00:00,1,2443.350000,794,Price,51343
